tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
1.16344,1.68696,-1.468694,1.594986,-0.133344,-0.085551,-0.092284,0.409446,0.366612,1.004099,0.301338,1.161754,1.027143,unstable
-0.833129,-1.556195,0.140472,-0.673316,0.823101,0.762387,-0.768819,-1.423253,0.170947,0.871513,1.099214,0.598977,0.318856,unstable
1.380902,0.154964,-1.447806,-1.556321,0.11565,-0.232148,-1.66181,1.69308,0.739075,-0.327636,0.189382,0.679405,-0.739852,stable
-0.895947,0.494855,0.604189,0.372312,-0.595078,1.383853,-0.485438,0.135206,-0.342601,1.685645,-1.349924,-1.039266,0.358935,unstable
-1.353623,-0.973227,1.3598,0.064406,-0.2226,-0.840686,1.715267,-0.487937,-0.718475,-1.075515,-0.085018,-0.305454,-1.013612,stable
0.832418,0.634506,0.028799,0.657618,0.802242,0.292044,-0.153149,-1.532348,1.430938,1.65499,0.024743,-0.489823,1.996599,unstable
1.096979,-0.380846,-1.385817,0.002541,0.420179,1.165025,-1.420463,-0.474392,1.008849,1.373406,-1.455133,0.013173,0.857278,unstable
-0.730351,-1.041544,1.511586,-0.395905,-0.146827,-0.794017,-0.168282,1.21733,-0.149854,-0.644644,-0.080313,-1.226565,-1.073849,stable
1.009006,-1.511059,-1.694556,0.451328,0.012291,-0.879832,0.879603,-0.02112,-0.209318,0.698353,0.746227,0.712552,-1.209921,stable
0.007169,-0.419567,-1.492002,1.398473,-0.466041,-0.322427,-0.479241,1.611159,1.700782,-0.374321,1.082723,1.12972,0.430205,unstable
0.725549,1.444063,-0.231807,0.232834,0.431939,-1.364544,0.61278,0.001507,0.309479,1.220429,0.838772,-0.663166,1.439221,unstable
1.137324,-1.29075,0.124786,-1.496906,-0.135894,1.18949,-1.467383,0.513935,-0.900579,-1.156291,0.052233,-0.013393,-1.800788,stable
0.405278,1.179686,1.640092,0.959636,-0.134312,1.636577,0.193675,-1.596959,-1.202873,0.202692,0.729742,0.285539,1.246222,unstable
0.076342,1.66718,-1.333932,0.33345,-0.488391,0.035079,-0.796889,1.610121,0.368025,-0.433477,-0.696405,-1.536421,-0.756485,stable
-0.495239,0.106415,-0.777402,1.183897,-0.729008,-0.087318,1.089272,0.264296,-1.502823,0.927773,0.691489,-0.22951,0.346355,unstable
-0.876769,-0.859829,-0.583014,1.430791,0.547889,-1.542917,1.235555,-0.644294,-0.826683,-0.686561,0.748399,-0.583004,-1.177061,stable
-0.326132,0.497029,-0.533857,1.09356,-0.046586,1.377443,-1.306031,0.009507,-0.094562,-0.099116,0.571316,0.809006,1.090309,unstable
-0.572463,-0.113762,1.047614,-0.003759,-0.43436,1.163755,1.124071,-1.533364,-0.271375,-0.551556,-1.662077,1.360269,0.322905,unstable
1.647631,-0.140217,1.443581,-1.051414,-2.188857,0.991536,1.703356,1.107043,-1.283736,-1.104515,1.268902,-1.027124,-0.006346,unstable
0.147102,1.275672,-1.435346,-0.811868,-2.573716,1.437246,1.414096,1.619074,1.686983,0.944268,-1.693935,-1.057562,0.689527,unstable
0.409606,0.364423,0.633324,0.772735,-0.737409,1.483257,1.304315,-1.506729,0.143488,-0.598921,0.709491,1.424291,1.789867,unstable
-0.080966,-0.904773,-1.034378,-1.153935,-0.001711,1.010329,-0.013324,-0.994032,0.642011,-1.32417,1.644933,0.560865,0.127148,unstable
-0.629663,0.003255,-0.283178,-0.012687,0.299409,-0.383317,-0.690122,0.553381,-1.193796,0.451242,-0.725876,-1.49694,-0.738222,stable
0.515508,-0.955427,0.558894,-0.483646,0.301779,-0.086427,0.35459,-0.792338,-0.991903,-0.720389,-1.521297,0.08988,-1.46397,stable
-1.114055,0.084442,1.203566,1.65744,0.726821,0.26293,0.178731,-1.704113,-0.493603,-0.137201,0.321411,-1.174531,-0.106966,unstable
1.715978,-0.719007,-1.369763,-0.054805,0.488219,-0.525236,-0.95895,0.636173,-1.285064,-0.372807,0.145956,0.90397,-1.067838,stable
0.578238,1.136207,-0.09874,0.610465,-1.417532,1.230933,0.163456,1.067794,-0.68361,-1.13193,1.362448,0.200458,0.966184,unstable
0.115661,0.344267,-0.553135,-0.962126,0.051303,-0.492116,0.74839,-0.345385,0.051636,-0.913744,0.004938,1.729812,0.493279,unstable
-1.460966,-0.012373,0.278612,0.519618,-0.975364,1.607135,-1.204837,1.291861,0.041651,-0.62286,0.903088,-0.029285,0.311963,unstable
-1.178976,-0.964695,0.789615,1.1514,1.11929,-0.989408,-0.227872,-0.726871,0.551031,1.109134,-0.131387,0.834735,0.034267,unstable
-1.438414,-0.462182,0.760565,1.161598,-1.562515,0.945854,0.163528,1.604629,0.478742,1.443077,1.13551,0.030306,0.675242,unstable
-0.082696,0.740089,-0.479885,1.156356,-0.607421,0.458538,-0.702926,1.299448,0.57911,1.377277,-1.321747,0.417169,1.361287,unstable
-0.715166,0.883291,-0.74774,0.541052,-0.78358,0.640979,0.042803,0.677257,0.2747,-1.251086,-0.107314,-1.510644,-1.254356,stable
-1.48911,1.11194,0.477802,-1.052874,0.272799,-0.341578,-0.310705,0.178444,-1.137788,0.259675,1.39156,-1.515275,0.271828,unstable
0.506703,-1.420685,-1.105728,0.74103,-1.134156,0.009118,1.576538,0.384315,1.03363,-1.596794,-1.135321,0.734533,0.443909,unstable
-1.305188,1.486218,1.137284,-1.461163,1.146262,-0.679464,-1.074707,-0.236829,0.212342,0.251804,-1.063767,1.508617,-1.263341,stable
1.128168,-1.401598,0.554285,-0.213143,-0.312483,-0.418826,0.20626,0.755334,-0.747017,0.816035,0.57855,-1.730296,-0.852525,stable
-0.039461,1.103479,0.044284,-1.60869,0.05806,-0.15508,-1.622739,1.676973,-0.933237,-1.170413,-1.501837,0.100836,-2.103769,stable
0.468477,-1.5465,1.081872,0.602472,1.073494,-0.604776,-1.393774,0.133946,-0.574185,1.53932,0.552659,0.179918,0.003286,unstable
-0.699619,1.548412,0.70254,1.553338,1.787519,-1.495002,-0.533081,-1.076749,-0.43731,-0.030131,-1.136319,-0.918747,-0.183726,unstable
-0.485084,1.097832,-0.273808,-0.836507,1.442471,-1.640514,0.105308,-0.970294,-1.0908,1.726696,0.127152,0.262682,0.684843,unstable
0.244953,-0.40634,0.170567,1.470792,1.468556,-0.405956,-0.849021,-1.295831,-1.347127,-1.383991,1.299311,0.422066,0.574897,unstable
0.948052,0.799652,-0.586396,-0.080826,-0.773551,1.004324,1.215755,-0.876459,0.770221,0.936907,1.717366,-0.455383,1.616117,unstable
-1.507854,-1.65553,-0.188627,0.847253,-0.759783,1.310848,1.182941,-1.174085,1.409267,1.473146,-0.043417,0.589281,-1.028857,stable
1.706451,1.086567,1.387778,0.523039,-0.064385,0.144959,-0.432094,0.398968,0.304321,-0.290963,0.353682,-0.757926,1.122542,unstable
-0.484099,0.398357,0.011714,1.110921,-1.429668,0.88567,0.81732,0.780273,0.94977,-0.754595,1.620333,-0.266076,1.340009,unstable
0.270565,0.698893,-0.145099,-0.584452,-0.024243,-1.158829,0.2644,0.936538,0.465065,1.071708,1.710601,1.41322,2.315614,unstable
-1.542405,0.584663,-1.12996,-0.923372,-0.254586,0.949385,-1.720391,1.21321,0.82872,0.140446,-1.490725,-1.236207,-1.080559,stable
0.509951,1.334493,1.483576,0.120143,0.882523,-0.577029,-0.195114,-0.760756,1.131121,-1.059416,-0.223461,1.653487,1.527963,unstable
1.020868,-1.23133,1.514206,-1.681456,-0.233501,1.508477,-1.034245,-0.068651,0.883446,0.971132,1.472234,-1.598493,0.412791,unstable
0.213836,-0.751474,-0.901554,-1.634304,-0.089902,-0.501729,-0.941231,1.599115,-1.028368,-1.698865,-1.53509,-0.539713,-1.559445,stable
-0.63425,-1.465365,1.111119,-0.29877,-1.179145,0.763117,0.174983,1.110017,1.226766,0.155209,1.09428,-0.293513,0.10022,unstable
-0.471333,0.695966,-0.863046,1.46896,1.522626,-1.698663,0.000719,-0.946782,1.137664,1.038177,-1.187186,-0.82193,0.577078,unstable
-1.366888,1.197463,0.062015,1.492004,-0.241017,-1.139689,1.267142,0.291181,0.327856,0.487305,1.433748,1.712073,1.206314,unstable
-0.916338,-1.126246,0.564195,0.200126,-0.950477,1.708955,1.516289,-1.574313,-1.405353,0.740818,0.947801,0.957092,0.693354,unstable
1.534151,0.75209,1.700297,0.825523,1.771106,-1.594878,-0.461504,-1.019942,-1.693074,-0.122117,-0.84701,0.232811,0.361372,unstable
-1.695677,-0.42018,-1.274865,0.677926,-1.490955,0.805822,0.623909,1.159984,0.940582,-1.392651,-0.728265,-0.687855,-1.474832,stable
0.526064,1.47747,0.915013,-0.486765,-0.658559,0.670045,-0.168368,0.642207,0.388956,1.201498,1.091449,1.129506,1.855462,unstable
0.182159,-0.486308,1.669606,-1.275979,0.565191,-1.541571,-0.479753,1.039615,-1.200061,1.413637,1.575868,-0.768038,0.209982,unstable
-0.123208,-1.495825,0.74583,0.675651,1.122179,-1.621856,0.228507,-0.55582,-0.70961,-0.906469,0.142673,1.410912,0.659008,unstable
1.574803,1.292609,-1.647063,1.521115,0.442316,-1.413056,1.578101,-0.933326,1.421295,0.115576,-1.122594,-1.280211,0.593248,unstable
0.059256,-1.397516,0.375173,-0.120838,0.743085,-1.622396,1.193352,-0.861659,-1.21947,1.438251,-1.559463,-1.462062,-1.771451,stable
0.586544,-1.638912,-1.130727,0.828872,-0.241205,0.870458,-1.669301,1.217805,0.942024,-1.383183,1.450417,1.279631,0.591883,unstable
-0.149797,-1.537705,1.132186,-0.358402,-0.293986,0.814795,0.481498,-0.785654,1.724965,1.046785,-0.740339,1.550128,0.732814,unstable
1.539572,-0.380432,0.799089,-0.38004,1.10743,-1.594651,1.052927,-1.381827,-1.401541,0.985191,-0.145233,-1.58409,-0.278647,unstable
0.807815,-0.367133,-1.226714,-1.054784,-1.366705,-0.209112,1.497593,1.085416,-0.291569,0.554225,0.827932,-0.61315,-0.64205,stable
1.614422,-0.240384,-1.652519,1.526967,0.926727,-0.763665,0.804625,-1.650638,0.205768,-0.749493,-0.219721,0.195333,-0.161115,unstable
1.09519,1.591976,0.594882,-0.824401,0.887631,-1.6682,1.082142,-0.955713,-1.183598,-1.224325,-1.09488,1.120844,-1.104178,stable
1.697708,1.166397,-1.666927,-0.114446,1.346951,-0.210472,-1.606382,-0.522733,1.72636,0.936016,1.045798,-0.507786,0.412699,unstable
-1.340307,-1.166317,-0.567137,-1.596733,2.185843,-0.733866,-1.568275,-1.494558,-1.148647,-0.895925,-0.218805,1.664452,-1.885483,stable
-0.601378,0.956409,0.985221,1.081544,-0.433423,1.036688,1.252345,-1.536199,0.765873,-0.074459,1.04922,-1.58168,0.791461,unstable
1.510621,1.703684,-0.474412,0.271067,-0.062916,0.392972,1.433336,-1.717027,0.822582,1.618687,1.265648,-0.39586,1.493491,unstable
1.701267,0.831418,-0.359396,1.159225,0.913692,-1.513422,-0.5202,0.446586,0.552182,1.094995,1.421883,-0.161839,1.606303,unstable
-1.202404,0.945413,1.186727,-1.458234,0.780895,-0.928077,-0.537933,0.109635,0.432889,-0.697901,-0.833332,0.502287,-1.992658,stable
0.478347,-0.68852,-0.169549,-0.685342,-1.827621,1.674457,0.14502,1.35501,-0.716609,0.087675,-1.247327,-1.639174,-1.502314,stable
0.475124,-1.722966,-0.747397,-0.693946,0.014785,-0.666541,1.000436,-0.359577,1.294543,-1.052781,0.188325,-1.140389,-0.400492,unstable
0.281738,0.251378,-0.035901,0.431293,-1.296548,1.387059,-0.358721,1.223702,-0.776548,-1.479544,-1.460304,-1.041667,-1.56216,stable
-1.254561,-0.369593,-0.570851,-1.380917,-0.406493,-0.01673,1.587816,-0.865029,-1.726749,-1.685289,0.989696,0.158902,-1.791801,stable
1.169097,1.458961,1.520965,0.008156,-1.239723,1.574348,1.452302,-0.873312,-1.31194,-1.379914,-1.700677,1.329591,-0.468081,stable
0.728972,1.696273,0.676836,1.622499,-2.108397,1.536643,1.552226,0.573311,1.413574,0.3868,-0.034468,1.491365,1.981771,unstable
0.685901,-0.819136,-0.658585,-0.21949,0.218331,-0.03255,-1.23705,0.89037,-0.927026,-0.585507,-1.701594,1.308327,-0.410835,unstable
-0.70382,-0.841754,1.686177,-0.818442,0.149149,-0.692154,-0.688085,1.121175,1.196943,0.89149,-1.463721,0.542813,0.301903,unstable
1.095998,-0.150862,0.263656,0.315243,0.733393,-0.559561,0.014602,-0.728908,-0.490839,-1.098649,0.135915,1.006832,0.963576,unstable
1.265333,-0.158687,-1.420289,-1.659226,0.832933,0.486388,-0.970836,-0.962315,-1.232528,0.12968,-0.940914,0.964541,-1.568146,stable
0.414887,0.181251,-1.636412,0.861344,-0.501134,0.84711,-0.451917,0.475252,0.605617,-0.491314,-0.309892,1.330185,0.751179,unstable
-0.162488,1.315467,-0.591013,0.107658,1.184191,-0.871661,-1.394987,0.209767,-1.430249,-1.621186,0.61971,0.831064,-0.095422,unstable
-1.403472,0.296519,-1.662083,-0.07999,-0.118925,0.517097,0.836682,-1.147212,0.099941,0.624183,-1.447096,-1.729301,-1.413122,stable
-1.620115,1.168971,0.76785,1.211578,-0.769823,0.626493,0.974801,-0.26415,-0.234049,-0.956183,-0.787737,-1.680718,-1.696358,stable
0.235673,1.528604,1.450589,1.033054,1.20521,0.672829,-1.047703,-1.718516,-1.084409,0.526047,0.054167,-0.840607,0.806401,unstable
1.160136,-0.166474,1.020682,1.357457,0.659216,-1.59031,1.52723,-1.081946,-0.954512,1.713742,0.262166,-1.090769,0.878264,unstable
-0.120877,-1.199414,0.437641,-1.399712,1.665466,-1.387762,-0.94852,-0.556548,1.588716,-0.113828,-0.639102,-0.420514,-0.18629,unstable
-0.228185,0.067948,0.384725,-0.823927,-1.514776,1.023351,1.501655,0.106084,1.317753,-0.080244,-0.507522,1.19227,1.371914,unstable
1.137661,1.17922,-1.651691,0.490841,-1.741788,1.390497,0.941483,0.69342,-0.333088,-0.327246,1.270517,0.111461,-0.429002,stable
1.499232,-0.111194,0.698572,-0.160592,-0.719371,-0.380677,1.471559,0.158629,-0.357695,-0.844961,-0.704106,0.606321,0.328802,unstable
-0.678068,-1.613431,1.310638,1.441172,-1.096675,-0.19072,1.223003,0.872585,-0.274311,-1.200749,0.950359,1.60376,0.819801,unstable
-0.244284,1.504405,1.14854,1.538101,-0.018734,0.126907,-1.281056,1.18669,0.304982,1.449636,-0.054839,-1.379704,1.054761,unstable
1.233131,0.210847,0.042883,1.214132,-0.253982,-0.163027,0.744263,-0.140082,-0.860336,-1.272988,1.663983,1.405258,1.329133,unstable
-0.946816,-0.849884,0.682054,-1.473409,-0.259803,-0.788713,1.520431,-0.280454,0.093281,-0.68184,-1.599074,0.257132,-1.801484,stable
0.563197,-0.892638,-1.041675,0.562772,2.009071,-1.710731,-1.659062,-0.119863,-0.012688,-1.71423,1.350587,0.119053,-0.094425,unstable
1.075343,1.437168,1.004392,-0.027337,0.252651,-0.177112,-1.234409,0.972679,1.350095,-0.240546,0.10297,-0.240637,1.44398,unstable
-1.532933,0.303702,-0.146506,-0.403894,2.398024,-1.636558,-0.917872,-1.610818,-1.280435,-0.82878,-0.219364,0.323722,-0.562136,stable
-0.507155,-1.171359,-1.359129,0.084471,-0.816496,0.903246,-0.238311,0.753278,-0.301888,1.649571,1.453217,-0.09901,-0.165937,unstable
0.180927,0.876735,1.563457,0.653144,1.471246,-0.426632,-0.557356,-1.571493,-1.402061,1.54527,-1.423979,1.589127,1.346283,unstable
-1.326594,-0.578039,1.165073,-1.341492,0.676212,-1.037351,-0.955861,0.818665,1.198479,1.009768,0.655062,-1.010282,-0.984436,stable
-1.545838,-0.218261,0.581269,-0.645339,1.45776,-0.421183,-0.546735,-1.564139,-0.14707,-0.919936,1.165767,0.23816,-0.137965,unstable
0.888245,-0.628938,0.016318,-0.128421,-0.371923,-0.956501,1.060999,0.541514,-1.714882,0.06748,1.432862,-0.948109,0.25473,unstable
1.209976,0.287924,0.959464,0.925475,0.554397,-1.122429,-0.394116,0.553585,-0.528435,-0.810073,0.67632,0.753693,1.293727,unstable
-1.593618,-0.168068,0.722968,-0.940673,0.623312,-1.588108,1.642402,-1.136955,0.46316,-1.58314,1.310834,-0.28461,-0.890789,stable
-0.695088,1.171046,1.248915,-1.113013,-0.518123,0.14038,0.429082,0.330491,1.592807,0.588474,-0.294951,0.625393,0.250517,unstable
-1.15993,0.079528,0.943511,0.295162,0.127269,0.988555,-1.575097,0.365483,0.972713,-0.104467,0.669581,-0.65566,0.377124,unstable
1.712537,-1.2143,-0.99605,-0.732481,2.12004,-1.600965,-1.485537,-0.595902,-0.858336,-1.050986,1.692422,0.871553,-0.808514,stable
-1.493115,0.402967,-1.264329,-1.063461,0.802088,1.076991,-0.790958,-1.67922,-1.601448,0.38488,1.365642,-1.210105,-1.313511,stable
-1.205856,-1.20885,-0.702706,0.651266,-0.314839,0.84641,-0.881941,0.582391,0.407748,-0.473645,0.712715,-1.608964,-1.553496,stable
-0.113307,1.268333,-0.058754,-0.413381,-0.301685,0.669067,-0.044227,-0.100827,-0.369988,1.019912,-1.494393,-1.238526,0.081952,unstable
1.220897,1.130074,-1.054496,1.378916,-0.511723,-0.612843,0.013085,1.488594,-0.317029,1.425302,1.229509,0.697524,1.137642,unstable
0.579056,-0.986862,0.161432,-1.123118,-1.020947,-0.86529,1.086906,1.551718,1.503358,1.279069,-0.249296,0.53806,0.753816,unstable
0.000197,1.700504,0.279688,0.48671,0.179382,-0.039834,-1.521974,1.250231,1.216965,1.475742,-0.921717,1.672939,1.89493,unstable
0.447416,0.470576,-1.159139,1.541396,-0.608306,0.428498,1.60439,-0.976292,-0.068259,-0.223398,0.856818,1.233542,0.662173,unstable
-1.05949,1.000526,0.838298,-0.948278,1.813129,-1.6824,-0.092078,-1.374838,-1.390576,1.284204,-0.558946,-0.338435,0.153685,unstable
1.340155,1.06831,-0.460664,0.070907,1.328945,-0.434297,-1.157131,-0.716882,-1.62901,1.49504,-1.729089,0.255756,0.502555,unstable
1.166876,0.526057,-0.676918,-0.143386,0.859865,0.776715,-0.973251,-1.297007,1.64238,1.060285,1.630887,1.041393,2.124629,unstable
0.357617,1.190935,0.2479,-0.446248,-1.320218,0.062851,1.255364,0.974937,-1.53205,-1.203662,1.404633,-0.837258,0.024808,unstable
-1.320138,0.908692,-1.579223,0.96813,-1.251068,1.373494,1.428122,-0.628574,0.579393,-0.280754,1.331454,-0.2714,-1.807515,stable
1.613164,-1.706185,-0.968071,-0.035568,0.144508,1.230241,-0.793099,-0.688145,-0.446474,-0.298805,-0.053835,-0.393144,-1.327022,stable
0.482631,-0.874326,-0.705334,-0.144689,-0.934344,1.6259,-0.11774,0.114749,0.516355,-0.481409,-1.340984,0.545181,0.282606,unstable
0.649553,1.006804,-1.607395,1.30982,0.249416,-1.020029,-1.123057,1.709862,-0.051166,-0.413976,0.088143,-0.124836,-0.091251,unstable
0.954552,-1.642903,1.647246,1.422942,2.191058,-1.321428,-1.48969,-0.994641,0.665799,0.839239,1.310684,1.649233,1.091762,unstable
1.159743,-0.426931,-0.447557,1.107676,0.252442,-0.432303,1.713043,-1.719219,1.452248,0.299914,1.209072,0.998312,1.741655,unstable
1.002417,0.355276,0.998636,1.696532,-1.756416,1.290916,0.191565,1.568326,-0.04034,1.517403,1.137061,0.450025,1.96469,unstable
1.230175,-1.424531,-1.003024,0.581114,-0.128523,-0.057918,1.464326,-1.183171,0.620177,-1.541375,-0.473687,1.071775,0.42114,unstable
1.29243,-1.039838,-1.289138,0.671376,-0.395515,-0.815483,0.66598,0.836493,1.534404,-0.728513,-0.545112,-0.723553,-0.057201,unstable
-0.112686,1.539593,-1.353357,0.386516,0.87436,-0.667474,-1.201148,0.349903,0.364465,-1.554495,-1.506714,-0.739767,-1.086309,stable
0.203819,-0.04739,0.390988,0.946079,0.596464,0.043895,-1.240641,0.160717,-1.469604,0.326693,-1.064857,0.218605,0.269252,unstable
0.703449,-0.867208,-0.774305,1.656987,-0.06803,-0.133281,0.223758,0.027687,1.00697,-0.266538,-1.495292,-1.715977,-0.614371,stable
-0.065562,-0.919155,1.356887,-0.328601,0.992224,-1.146329,-0.110271,-0.466845,-0.147875,0.413876,-1.537149,-0.424768,-0.725502,stable
0.563846,-1.504256,-0.849454,0.629401,0.34992,0.44828,0.259376,-1.315449,1.044706,-0.61776,0.885897,1.385916,0.955311,unstable
0.709843,-0.494343,-0.244293,1.175291,0.641271,-0.721739,0.46414,-0.856258,0.699911,0.438254,0.40344,0.636361,1.44681,unstable
1.043033,-0.752577,0.410806,-1.565681,-0.76365,0.675554,0.185319,0.46555,1.6473,-1.704723,0.077755,-1.224675,0.350119,unstable
1.509492,0.426228,0.90066,-0.414668,1.034006,-1.223441,-0.210918,-0.361659,0.265235,0.620044,0.664364,0.326129,1.475298,unstable
-0.513209,-1.436208,-1.084798,0.798501,-0.353843,-1.190376,1.150609,0.654374,-1.640171,-0.250448,-0.34207,0.840594,-1.285071,stable
-0.1793,-0.973496,-0.764459,-0.759939,-0.33552,-1.198924,0.605916,1.175789,-1.68708,-0.687526,1.520195,0.993882,0.158918,unstable
-0.694239,1.389113,-0.477333,0.6689,-1.437575,-0.017773,1.318888,1.19588,-1.381283,-1.159353,-1.668764,1.148942,-0.285775,unstable
0.489724,0.924715,0.366359,-0.746524,-1.923919,1.011402,1.476942,0.853408,-1.493364,1.051563,-0.198726,0.712457,0.668267,unstable
0.93849,-0.103177,0.538286,-0.557098,1.120407,0.343415,-1.278756,-1.010749,-0.673563,1.475492,-0.142124,0.742645,1.290458,unstable
-0.407067,0.228981,0.066855,-1.087034,1.056275,-0.205456,-1.541041,-0.0882,0.936005,0.025577,0.826041,1.422618,1.511938,unstable
0.116964,1.160124,0.607261,-0.555709,-0.554571,0.898543,-0.426259,0.490979,0.738252,1.089594,1.013439,-0.462762,1.695861,unstable
0.030982,-0.23072,0.80463,0.892108,-0.918232,-0.338754,1.233202,0.700474,-0.988114,0.938467,-1.080069,1.594195,1.151177,unstable
1.136383,1.14027,0.583473,-0.050816,-0.63405,-0.054861,-0.325894,1.482069,1.616607,0.91433,1.691043,1.030452,2.448353,unstable
-0.18034,1.425083,-1.314126,-0.161037,-1.457957,-0.43126,1.641916,1.321741,1.361062,1.586904,1.676013,-1.673816,0.146266,unstable
-0.694017,-0.556008,0.116888,-1.007955,-0.846835,-0.410479,0.288575,1.592813,1.084692,0.52249,-0.532392,0.480256,0.912424,unstable
1.353176,1.650722,-1.395077,0.267077,-0.632911,-0.256362,-0.058619,1.414316,-0.524786,-1.207631,-0.937451,-0.167924,-0.644359,stable
-0.079606,-0.837414,0.899295,1.081345,-1.696345,1.314622,0.79196,0.839884,-1.072987,-0.244647,0.038496,1.000703,0.644276,unstable
-1.469331,-0.975017,1.089649,1.513909,-0.767804,1.490317,0.534252,-0.690931,0.494857,-0.666711,0.29908,1.440999,0.065007,unstable
-1.152132,0.389207,-1.206967,1.57475,2.582793,-1.449253,-1.729007,-1.307922,-0.877371,-1.064863,1.194134,0.332616,-1.256372,stable
1.531604,-0.642851,-0.062082,1.49282,1.229674,-0.504983,-1.511586,-0.119312,-0.227192,-1.712891,1.021702,-0.116311,0.497645,unstable
-1.603123,0.624799,-1.103176,-0.830688,0.49279,-0.954496,-0.159908,0.258452,-1.534205,1.311033,-0.751629,-1.473213,-0.684769,stable
-0.32581,1.080197,0.729908,-0.7804,1.194419,-0.62981,-1.67496,0.230124,-0.545962,1.240403,-1.399381,0.06025,0.264752,unstable
1.559215,-0.391463,1.429999,-0.515071,-0.376285,1.542384,0.371826,-1.260621,-0.104295,-1.275434,-1.168574,-0.830925,-0.616281,stable
-0.969363,0.919838,1.452732,-1.642967,1.65545,-0.081831,-1.425095,-1.368506,1.336796,-1.42712,0.360668,-1.029715,-1.004083,stable
1.146019,1.449845,1.429478,-1.583055,-0.844232,-0.646584,0.72529,1.387682,-0.373107,0.931942,-1.379,0.363372,-0.166473,unstable
1.477341,0.740355,-1.328769,0.52693,2.175314,-1.714282,-1.381385,-0.682745,-1.612634,-0.245499,1.389134,0.9778,-0.141659,unstable
